UniProtKB:Q15306,IRF4,,,,,
UniProtKB:Q6UX52,C17orf99,,,,,
UniProtKB:Q6UX41,BTNL8,,,,,
UniProtKB:Q6P3S1,DENND1B,,,,,
UniProtKB:O60602,TLR5,,,,,
UniProtKB:O60603,TLR2,,,,,
UniProtKB:Q9H257,CARD9,,,,,
UniProtKB:Q9UJZ1,STOML2,,,,,
UniProtKB:Q9Y279,VSIG4,,,,,
UniProtKB:Q5VWQ8,DAB2IP,,,,,
UniProtKB:P32519,ELF1,,,,,
UniProtKB:Q9P296,C5AR2,,,,,
UniProtKB:Q9UJU2,LEF1,,,,,
UniProtKB:Q16552,IL17A,,,,,
UniProtKB:O43524,FOXO3,,,,,
UniProtKB:Q5VWK5,IL23R,,,,,
UniProtKB:P07333,CSF1R,,,,,
UniProtKB:Q16543,CDC37,,,,,
UniProtKB:Q16539,MAPK14,,,,,
UniProtKB:Q16520,BATF,,,,,
UniProtKB:P42768,WAS,,,,,
UniProtKB:Q9Y2C9,TLR6,,,,,
UniProtKB:Q9Y2E6,DTX4,,,,,
UniProtKB:P42701,IL12RB1,,,,,
UniProtKB:Q9NRJ3,CCL28,,,,,
UniProtKB:P29466,CASP1,,,,,
UniProtKB:P29460,IL12B,,,,,
UniProtKB:P29459,IL12A,,,,,
UniProtKB:Q9NRA0,SPHK2,,,,,
UniProtKB:Q6ZMJ4,IL34,,,,,
UniProtKB:P32971,TNFSF8,,,,,
UniProtKB:P32970,CD70,,,,,
UniProtKB:P37173,TGFBR2,,,,,
UniProtKB:Q01196,RUNX1,,,,,
UniProtKB:P19174,PLCG1,,,,,
UniProtKB:P07766,CD3E,,,,,
UniProtKB:Q9NR30,DDX21,,,,,
UniProtKB:Q01151,CD83,,,,,
UniProtKB:Q9NWZ3,IRAK4,,,,,
UniProtKB:Q9BUD6,SPON2,,,,,
UniProtKB:Q6ZSB9,ZBTB49,,,,,
UniProtKB:Q5ZPR3,CD276,,,,,
UniProtKB:Q96RJ3,TNFRSF13C,,,,,
UniProtKB:Q96RI1,NR1H4,,,,,
UniProtKB:Q13158,FADD,,,,,
UniProtKB:Q08499,PDE4D,,,,,
UniProtKB:P35408,PTGER4,,,,,
UniProtKB:Q13133,NR1H3,,,,,
UniProtKB:Q13114,TRAF3,,,,,
UniProtKB:Q13105,ZBTB17,,,,,
UniProtKB:P02790,HPX,,,,,
UniProtKB:P14174,MIF,,,,,
UniProtKB:P02786,TFRC,,,,,
UniProtKB:Q96C10,DHX58,,,,,
UniProtKB:Q13075,NAIP,,,,,
UniProtKB:Q96FA3,PELI1,,,,,
UniProtKB:P49279,SLC11A1,,,,,
UniProtKB:Q8NES8,DEFB124,,,,,
UniProtKB:O95971,CD160,,,,,
UniProtKB:P49238,CX3CR1,,,,,
UniProtKB:P37840,SNCA,,,,,
UniProtKB:P22003,BMP5,,,,,
UniProtKB:P10600,TGFB3,,,,,
UniProtKB:Q9UHD2,TBK1,,,,,
UniProtKB:O43557,TNFSF14,,,,,
UniProtKB:P52741,ZNF134,,,,,
UniProtKB:P52739,ZNF131,,,,,
UniProtKB:Q08211,DHX9,,,,,
UniProtKB:Q9C030,TRIM6,,,,,
UniProtKB:Q9NUD5,ZCCHC3,,,,,
UniProtKB:Q96P20,NLRP3,,,,,
UniProtKB:P98170,XIAP,,,,,
UniProtKB:Q969V5,MUL1,,,,,
UniProtKB:Q9BR26,OCSTAMP,,,,,
UniProtKB:O75955,FLOT1,,,,,
UniProtKB:Q96K62,ZBTB45,,,,,
UniProtKB:P59901,LILRA4,,,,,
UniProtKB:P0DMV9,HSPA1B,,,,,
UniProtKB:O43353,RIPK2,,,,,
UniProtKB:P49682,CXCR3,,,,,
UniProtKB:O75888,TNFSF13,,,,,
UniProtKB:P17706,PTPN2,,,,,
UniProtKB:O43927,CXCL13,,,,,
UniProtKB:O43918,AIRE,,,,,
UniProtKB:O43915,VEGFD,,,,,
UniProtKB:O43914,TYROBP,,,,,
UniProtKB:O95747,OXSR1,,,,,
UniProtKB:Q9H2U1,DHX36,,,,,
UniProtKB:P27986,PIK3R1,,,,,
UniProtKB:Q16666,IFI16,,,,,
UniProtKB:Q16665,HIF1A,,,,,
UniProtKB:Q16653,MOG,,,,,
UniProtKB:Q16644,MAPKAPK3,,,,,
UniProtKB:Q9UL17,TBX21,,,,,
UniProtKB:Q8NHL6,LILRB1,,,,,
UniProtKB:P32248,CCR7,,,,,
UniProtKB:P32246,CCR1,,,,,
UniProtKB:Q8NHJ6,LILRB4,,,,,
UniProtKB:P27540,ARNT,,,,,
UniProtKB:P42574,CASP3,,,,,
UniProtKB:Q9UEW8,STK39,,,,,
UniProtKB:P62993,GRB2,,,,,
UniProtKB:P20800,EDN2,,,,,
UniProtKB:P62942,FKBP1A,,,,,
UniProtKB:A0A087X1L8,LOC102723996,,,,,
UniProtKB:Q9Y616,IRAK3,,,,,
UniProtKB:P10809,HSPD1,,,,,
UniProtKB:P32456,GBP2,,,,,
UniProtKB:P32455,GBP1,,,,,
UniProtKB:A1A4Y4,IRGM,,,,,
UniProtKB:O95999,BCL10,,,,,
UniProtKB:Q9UIV1,CNOT7,,,,,
UniProtKB:Q9Y2Y4,ZBTB32,,,,,
UniProtKB:P00519,ABL1,,,,,
UniProtKB:Q9UJ41,RABGEF1,,,,,
UniProtKB:Q96GD4,AURKB,,,,,
UniProtKB:P42681,TXK,,,,,
UniProtKB:P47974,ZFP36L2,,,,,
UniProtKB:P10747,CD28,,,,,
UniProtKB:P10721,KIT,,,,,
UniProtKB:O75531,BANF1,,,,,
UniProtKB:Q06187,BTK,,,,,
UniProtKB:Q9UIB8,CD84,,,,,
UniProtKB:O75509,TNFRSF21,,,,,
UniProtKB:O75594,PGLYRP1,,,,,
UniProtKB:O43623,SNAI2,,,,,
UniProtKB:Q06124,PTPN11,,,,,
UniProtKB:P30530,AXL,,,,,
UniProtKB:P30511,HLA-F,,,,,
UniProtKB:Q6EIG7,CLEC6A,,,,,
UniProtKB:P37231,PPARG,,,,,
UniProtKB:Q9UBD3,XCL2,,,,,
UniProtKB:Q9UBC1,NFKBIL1,,,,,
UniProtKB:P84022,SMAD3,,,,,
UniProtKB:P40763,STAT3,,,,,
UniProtKB:P05305,EDN1,,,,,
UniProtKB:A0A0G2JPB7,A0A0G2JPB7,,,,,
UniProtKB:Q9H334,FOXP1,,,,,
UniProtKB:P15529,CD46,,,,,
UniProtKB:Q96J02,ITCH,,,,,
UniProtKB:Q9Y5U5,TNFRSF18,,,,,
UniProtKB:Q16236,NFE2L2,,,,,
UniProtKB:Q04759,PRKCQ,,,,,
UniProtKB:O95786,RIGI,,,,,
UniProtKB:Q96DU3,SLAMF6,,,,,
UniProtKB:Q9Y6D0,SELENOK,,,,,
UniProtKB:Q8NFZ5,TNIP2,,,,,
UniProtKB:O95760,IL33,,,,,
UniProtKB:O95727,CRTAM,,,,,
UniProtKB:P10415,BCL2,,,,,
UniProtKB:Q14956,GPNMB,,,,,
UniProtKB:Q96BF3,TMIGD2,,,,,
UniProtKB:Q9Y6Q6,TNFRSF11A,,,,,
UniProtKB:P10276,RARA,,,,,
UniProtKB:Q14790,CASP8,,,,,
UniProtKB:O43187,IRAK2,,,,,
UniProtKB:P0DMV8,HSPA1A,,,,,
UniProtKB:P0DMW2,NLRP2B,,,,,
UniProtKB:P52333,JAK3,,,,,
UniProtKB:Q99062,CSF3R,,,,,
UniProtKB:Q9Y6X2,PIAS3,,,,,
UniProtKB:Q96AH8,RAB7B,,,,,
UniProtKB:Q04206,RELA,,,,,
UniProtKB:O95267,RASGRP1,,,,,
UniProtKB:O95256,IL18RAP,,,,,
UniProtKB:Q14469,HES1,,,,,
UniProtKB:P05231,IL6,,,,,
UniProtKB:Q96JB3,HIC2,,,,,
UniProtKB:Q9UM44,HHLA2,,,,,
UniProtKB:P20138,CD33,,,,,
UniProtKB:Q9ULY5,CLEC4E,,,,,
UniProtKB:Q9ULZ3,PYCARD,,,,,
UniProtKB:Q96EB6,SIRT1,,,,,
UniProtKB:Q9Y5A9,YTHDF2,,,,,
UniProtKB:O43318,MAP3K7,,,,,
UniProtKB:P27361,MAPK3,,,,,
UniProtKB:Q9Y572,RIPK3,,,,,
UniProtKB:Q96EQ8,RNF125,,,,,
UniProtKB:Q8NI17,IL31RA,,,,,
UniProtKB:P42226,STAT6,,,,,
UniProtKB:P42224,STAT1,,,,,
UniProtKB:Q8NDB2,BANK1,,,,,
UniProtKB:Q9H171,ZBP1,,,,,
UniProtKB:P42081,CD86,,,,,
UniProtKB:Q9Y2R2,PTPN22,,,,,
UniProtKB:Q16581,C3AR1,,,,,
UniProtKB:Q9Y2L9,LRCH1,,,,,
UniProtKB:P25963,NFKBIA,,,,,
UniProtKB:Q9Y2K1,ZBTB1,,,,,
UniProtKB:P10147,CCL3,,,,,
UniProtKB:P10145,CXCL8,,,,,
UniProtKB:Q14699,RFTN1,,,,,
UniProtKB:P25942,CD40,,,,,
UniProtKB:Q8ND56,LSM14A,,,,,
UniProtKB:Q5D1E8,ZC3H12A,,,,,
UniProtKB:Q14653,IRF3,,,,,
UniProtKB:P05423,POLR3D,,,,,
UniProtKB:Q6K0P9,PYHIN1,,,,,
UniProtKB:Q8NCN2,ZBTB34,,,,,
UniProtKB:Q9UK33,ZNF580,,,,,
UniProtKB:P15692,VEGFA,,,,,
UniProtKB:P49763,PGF,,,,,
UniProtKB:P49768,PSEN1,,,,,
UniProtKB:Q9Y275,TNFSF13B,,,,,
UniProtKB:Q9Y239,NOD1,,,,,
UniProtKB:P10914,IRF1,,,,,
UniProtKB:Q8NEV9,IL27,,,,,
UniProtKB:Q8NEU8,APPL2,,,,,
UniProtKB:O75159,SOCS5,,,,,
UniProtKB:Q9Y4H4,GPSM3,,,,,
UniProtKB:Q8NET5,NFAM1,,,,,
UniProtKB:Q8NF50,DOCK8,,,,,
UniProtKB:O75144,ICOSLG,,,,,
UniProtKB:Q9Y4E8,USP15,,,,,
UniProtKB:Q9BUI4,POLR3C,,,,,
UniProtKB:Q96BN8,OTULIN,,,,,
UniProtKB:Q9UDY8,MALT1,,,,,
UniProtKB:Q9Y3Z3,SAMHD1,,,,,
UniProtKB:Q9H4P4,RNF41,,,,,
UniProtKB:P20333,TNFRSF1B,,,,,
UniProtKB:P20393,NR1D1,,,,,
UniProtKB:P49767,VEGFC,,,,,
UniProtKB:P49765,VEGFB,,,,,
UniProtKB:O75995,SASH3,,,,,
UniProtKB:P29275,ADORA2B,,,,,
UniProtKB:Q9NPF7,IL23A,,,,,
UniProtKB:O75113,N4BP1,,,,,
UniProtKB:P17861,XBP1,,,,,
UniProtKB:P49715,CEBPA,,,,,
UniProtKB:Q9H4A3,WNK1,,,,,
UniProtKB:Q16610,ECM1,,,,,
UniProtKB:Q9Y4F9,RIPOR2,,,,,
UniProtKB:P22362,CCL1,,,,,
UniProtKB:P17693,HLA-G,,,,,
UniProtKB:Q9UBD9,CLCF1,,,,,
UniProtKB:P17676,CEBPB,,,,,
UniProtKB:Q9UKG1,APPL1,,,,,
UniProtKB:P22301,IL10,,,,,
UniProtKB:Q96I76,GPATCH3,,,,,
UniProtKB:P10909,CLU,,,,,
UniProtKB:Q14627,IL13RA2,,,,,
UniProtKB:Q9H1Y0,ATG5,,,,,
UniProtKB:Q9H295,DCSTAMP,,,,,
UniProtKB:P81172,HAMP,,,,,
UniProtKB:O60565,GREM1,,,,,
UniProtKB:P02461,COL3A1,,,,,
UniProtKB:Q9NR96,TLR9,,,,,
UniProtKB:Q9Y2J8,PADI2,,,,,
UniProtKB:Q5T197,DCST1,,,,,
UniProtKB:Q9BQE4,SELENOS,,,,,
UniProtKB:P07996,THBS1,,,,,
UniProtKB:Q9NSU2,TREX1,,,,,
UniProtKB:P12644,BMP4,,,,,
UniProtKB:P19367,HK1,,,,,
UniProtKB:Q9H7M9,VSIR,,,,,
UniProtKB:P07948,LYN,,,,,
UniProtKB:P19320,VCAM1,,,,,
UniProtKB:Q6PD62,CTR9,,,,,
UniProtKB:P35225,IL13,,,,,
UniProtKB:Q9NYK1,TLR7,,,,,
UniProtKB:P14373,TRIM27,,,,,
UniProtKB:Q9NYA1,SPHK1,,,,,
UniProtKB:P14317,HCLS1,,,,,
UniProtKB:P09603,CSF1,,,,,
UniProtKB:P09601,HMOX1,,,,,
UniProtKB:Q13287,NMI,,,,,
UniProtKB:P29350,PTPN6,,,,,
UniProtKB:Q9UNG2,TNFSF18,,,,,
UniProtKB:Q9NQC7,CYLD,,,,,
UniProtKB:P17947,SPI1,,,,,
UniProtKB:Q96KV6,BTN2A3P,,,,,
UniProtKB:P29323,EPHB2,,,,,
UniProtKB:P17927,CR1,,,,,
UniProtKB:Q9H4X1,RGCC,,,,,
UniProtKB:Q7Z739,YTHDF3,,,,,
UniProtKB:P00973,OAS1,,,,,
UniProtKB:P16298,PPP3CB,,,,,
UniProtKB:O00329,PIK3CD,,,,,
UniProtKB:O94826,TOMM70,,,,,
UniProtKB:O94813,SLIT2,,,,,
UniProtKB:O00305,CACNB4,,,,,
UniProtKB:O00300,TNFRSF11B,,,,,
UniProtKB:P51692,STAT5B,,,,,
UniProtKB:P51684,CCR6,,,,,
UniProtKB:P16220,CREB1,,,,,
UniProtKB:Q8TDQ1,CD300LF,,,,,
UniProtKB:Q8TDQ0,HAVCR2,,,,,
UniProtKB:P51617,IRAK1,,,,,
UniProtKB:Q5UIP0,RIF1,,,,,
UniProtKB:P02652,APOA2,,,,,
UniProtKB:P02647,APOA1,,,,,
UniProtKB:P24278,ZBTB25,,,,,
UniProtKB:O15060,ZBTB39,,,,,
UniProtKB:Q96PL5,ERMAP,,,,,
UniProtKB:Q9NUQ9,CYRIB,,,,,
UniProtKB:Q9BRZ2,TRIM56,,,,,
UniProtKB:P63000,RAC1,,,,,
UniProtKB:P31146,CORO1A,,,,,
UniProtKB:Q86Y01,DTX1,,,,,
UniProtKB:P01563,IFNA2,,,,,
UniProtKB:P01574,IFNB1,,,,,
UniProtKB:P28799,GRN,,,,,
UniProtKB:Q15109,AGER,,,,,
UniProtKB:P61812,TGFB2,,,,,
UniProtKB:P48061,CXCL12,,,,,
UniProtKB:P16150,SPN,,,,,
UniProtKB:P78325,ADAM8,,,,,
UniProtKB:P78324,SIRPA,,,,,
UniProtKB:Q86T24,ZBTB33,,,,,
UniProtKB:A8MVZ5,BTNL10P,,,,,
UniProtKB:O15553,MEFV,,,,,
UniProtKB:O15552,FFAR2,,,,,
UniProtKB:Q13490,BIRC2,,,,,
UniProtKB:Q13489,BIRC3,,,,,
UniProtKB:O15524,SOCS1,,,,,
UniProtKB:Q13478,IL18R1,,,,,
UniProtKB:Q7RTR2,NLRC3,,,,,
UniProtKB:Q13261,IL15RA,,,,,
UniProtKB:P19838,NFKB1,,,,,
UniProtKB:Q01851,POU4F1,,,,,
UniProtKB:Q13227,GPS2,,,,,
UniProtKB:Q01804,OTUD4,,,,,
UniProtKB:Q9ULZ2,STAP1,,,,,
UniProtKB:P46109,CRKL,,,,,
UniProtKB:P61086,UBE2K,,,,,
UniProtKB:P02818,BGLAP,,,,,
UniProtKB:Q96RT1,ERBIN,,,,,
UniProtKB:P07900,HSP90AA1,,,,,
UniProtKB:P22894,MMP8,,,,,
UniProtKB:P05121,SERPINE1,,,,,
UniProtKB:Q9BQ51,PDCD1LG2,,,,,
UniProtKB:P29597,TYK2,,,,,
UniProtKB:Q9BY67,CADM1,,,,,
UniProtKB:Q96MX0,CMTM3,,,,,
UniProtKB:O60443,GSDME,,,,,
UniProtKB:Q14164,IKBKE,,,,,
UniProtKB:Q9H756,LRRC19,,,,,
UniProtKB:P41159,LEP,,,,,
UniProtKB:Q6DKI2,LGALS9C,,,,,
UniProtKB:Q92499,DDX1,,,,,
UniProtKB:Q9HB29,IL1RL2,,,,,
UniProtKB:P36402,TCF7,,,,,
UniProtKB:Q8IV20,LACC1,,,,,
UniProtKB:Q8TAT6,NPLOC4,,,,,
UniProtKB:P78556,CCL20,,,,,
UniProtKB:Q86UT6,NLRX1,,,,,
UniProtKB:P78540,ARG2,,,,,
UniProtKB:P78536,ADAM17,,,,,
UniProtKB:Q9H1C4,UNC93B1,,,,,
UniProtKB:P08575,PTPRC,,,,,
UniProtKB:P49137,MAPKAPK2,,,,,
UniProtKB:P17252,PRKCA,,,,,
UniProtKB:O75326,SEMA7A,,,,,
UniProtKB:P17213,BPI,,,,,
UniProtKB:P52630,STAT2,,,,,
UniProtKB:P32121,ARRB2,,,,,
UniProtKB:Q07889,SOS 1,,,,,
UniProtKB:P14416,DRD2,,,,,
UniProtKB:P08887,IL6R,,,,,
UniProtKB:P13501,CCL5,,,,,
UniProtKB:P13500,CCL2,,,,,
UniProtKB:O00206,TLR4,,,,,
UniProtKB:P14778,IL1R1,,,,,
UniProtKB:P60033,CD81,,,,,
UniProtKB:Q86WV6,STING1,,,,,
UniProtKB:O15318,POLR3G,,,,,
UniProtKB:P40238,MPL,,,,,
UniProtKB:P40225,THPO,,,,,
UniProtKB:Q7Z3I7,ZNF572,,,,,
UniProtKB:P18428,LBP,,,,,
UniProtKB:P00491,PNP,,,,,
UniProtKB:P00441,SOD1,,,,,
UniProtKB:Q13469,NFATC2,,,,,
UniProtKB:Q13467,FZD5,,,,,
UniProtKB:Q9NZQ7,CD274,,,,,
UniProtKB:P04233,CD74,,,,,
UniProtKB:Q96PD5,PGLYRP2,,,,,
UniProtKB:Q96PD4,IL17F,,,,,
UniProtKB:P01137,TGFB1,,,,,
UniProtKB:P01112,HRAS,,,,,
UniProtKB:P28300,LOX,,,,,
UniProtKB:Q99572,P2RX7,,,,,
UniProtKB:Q9Y4K3,TRAF6,,,,,
UniProtKB:P18031,PTPN1,,,,,
UniProtKB:Q15848,ADIPOQ,,,,,
UniProtKB:Q15833,STXBP2,,,,,
UniProtKB:P21583,KITLG,,,,,
UniProtKB:P21580,TNFAIP3,,,,,
UniProtKB:Q8WVV5,BTN2A2,,,,,
UniProtKB:Q99836,MYD88,,,,,
UniProtKB:P01100,FOS,,,,,
UniProtKB:Q99828,CIB1,,,,,
UniProtKB:Q05315,CLC,,,,,
UniProtKB:P58753,TIRAP,,,,,
UniProtKB:P16591,FER,,,,,
UniProtKB:P16581,SELE,,,,,
UniProtKB:P48436,SOX9,,,,,
