UniProtKB:A7SMG1,v1g123690,,,,,
UniProtKB:A7SN11,v1g214774,,,,,
UniProtKB:A7SSZ6,v1g130469,,,,,
UniProtKB:A7STR1,v1g131347,,,,,
UniProtKB:A7SV87,v1g217998,,,,,
UniProtKB:A7RVH5,v1g202749,,,,,
UniProtKB:A7RW87,v1g25025,,,,,
UniProtKB:A7S8K9,v1g108738,,,,,
UniProtKB:A7RWR8,v1g96290,,,,,
UniProtKB:A7S987,v1g208740,,,,,
UniProtKB:A7RXE1,v1g96957,,,,,
UniProtKB:A7SI78,v1g52597,,,,,
UniProtKB:A0A7M7SW51,A0A7M7SW51,,,,,
UniProtKB:A0A7M7SUW5,A0A7M7SUW5,,,,,
UniProtKB:A0A7M7PR02,A0A7M7PR02,,,,,
UniProtKB:A0A7M7PGS0,A0A7M7PGS0,,,,,
UniProtKB:A0A7M7PTV0,A0A7M7PTV0,,,,,
UniProtKB:F7FH93,OPN1SW,,,,,
UniProtKB:B3RY66,TRIADDRAFT_26040,,,,,
UniProtKB:B3RY65,TRIADDRAFT_26009,,,,,
UniProtKB:B3S9F6,TRIADDRAFT_60889,,,,,
UniProtKB:B3S8S6,TRIADDRAFT_60646,,,,,
UniProtKB:Q5TR54,GPROP8,,,,,
UniProtKB:B3SF94,TRIADDRAFT_9679,,,,,
UniProtKB:B3SF19,TRIADDRAFT_62841,,,,,
UniProtKB:B3S4P1,TRIADDRAFT_59294,,,,,
UniProtKB:A0A7M7P111,A0A7M7P111,,,,,
UniProtKB:A0A7M7REJ3,A0A7M7REJ3,,,,,
UniProtKB:A0A7M7RE76,A0A7M7RE76,,,,,
UniProtKB:A0A7M7RDU0,A0A7M7RDU0,,,,,
UniProtKB:A0A7M7RBK5,A0A7M7RBK5,,,,,
UniProtKB:A0A7M7RAN3,A0A7M7RAN3,,,,,
UniProtKB:A0A7M7RG50,A0A7M7RG50,,,,,
UniProtKB:A0A7M7RFN1,A0A7M7RFN1,,,,,
WB:WBGene00028469,npr-3,,,,,
UniProtKB:E9G8T5,ARTHROPSIN7,,,,,
UniProtKB:E9G9S0,ARTHROPSIN3,,,,,
UniProtKB:E9GSQ7,LOPB1,,,,,
UniProtKB:E9GSR0,LOPB4,,,,,
UniProtKB:A7SJD0,v1g14216,,,,,
UniProtKB:A7SIK4,v1g212818,,,,,
UniProtKB:A7SIK3,v1g212817,,,,,
UniProtKB:A7SI17,v1g212589,,,,,
UniProtKB:A7SHN4,v1g212429,,,,,
UniProtKB:A7RUW2,v1g24565,,,,,
UniProtKB:A7S737,v1g207843,,,,,
UniProtKB:A7RUM2,v1g93785,,,,,
UniProtKB:A7RUB1,v1g202273,,,,,
UniProtKB:A7S651,v1g243139,,,,,
UniProtKB:A7S5H8,v1g166669,,,,,
UniProtKB:A7S581,v1g105138,,,,,
UniProtKB:A7S4B2,v1g206595,,,,,
UniProtKB:A7S4B1,v1g206594,,,,,
UniProtKB:A7RS94,v1g63051,,,,,
UniProtKB:A7RS56,v1g240325,,,,,
UniProtKB:A7SN28,v1g214796,,,,,
UniProtKB:A7SN12,v1g214775,,,,,
UniProtKB:A7SN10,v1g214773,,,,,
UniProtKB:A7SN09,v1g214772,,,,,
UniProtKB:A7SLZ1,v1g14237,,,,,
UniProtKB:A7SM76,v1g214428,,,,,
UniProtKB:A7SM73,v1g123451,,,,,
UniProtKB:A7SLE8,v1g214085,,,,,
UniProtKB:A7SGY4,v1g212119,,,,,
UniProtKB:A7SH10,v1g118020,,,,,
UniProtKB:A7SGJ9,v1g211963,,,,,
UniProtKB:A7SGJ8,v1g117553,,,,,
UniProtKB:A7SFM3,v1g189286,,,,,
UniProtKB:A7SFL8,v1g244931,,,,,
UniProtKB:A7SFG7,v1g211467,,,,,
UniProtKB:A7SEY4,v1g211234,,,,,
UniProtKB:A7SDB1,v1g50582,,,,,
UniProtKB:A7SAY9,v1g244057,,,,,
UniProtKB:A7SAY8,v1g209465,,,,,
UniProtKB:A7SAY7,v1g209464,,,,,
UniProtKB:A7SAY6,v1g209463,,,,,
UniProtKB:A7SB34,v1g209538,,,,,
UniProtKB:A7SAM1,v1g111229,,,,,
UniProtKB:A0A7M7TG68,A0A7M7TG68,,,,,
UniProtKB:A0A7M7TGH9,A0A7M7TGH9,,,,,
UniProtKB:A7RYQ3,v1g204107,,,,,
UniProtKB:A7S9B3,v1g208768,,,,,
UniProtKB:A7RX80,v1g203495,,,,,
UniProtKB:A7S8N0,v1g208482,,,,,
UniProtKB:A7RW86,v1g95791,,,,,
UniProtKB:A7RW18,v1g33779,,,,,
UniProtKB:A7S7I1,v1g207994,,,,,
UniProtKB:A7RVG9,v1g202741,,,,,
UniProtKB:A7RVG8,v1g94740,,,,,
UniProtKB:A7RS09,v1g33192,,,,,
UniProtKB:A7RRH0,v1g201033,,,,,
UniProtKB:A7S385,v1g25330,,,,,
UniProtKB:A7RR25,v1g23333,,,,,
UniProtKB:A7RQ76,v1g200473,,,,,
UniProtKB:A7S206,v1g101238,,,,,
UniProtKB:A7S169,v1g205216,,,,,
UniProtKB:A0A7M7P0C7,A0A7M7P0C7,,,,,
UniProtKB:A7S103,v1g16273,,,,,
UniProtKB:A7SAC6,v1g110885,,,,,
UniProtKB:E9GTS0,DAPPUDRAFT_106425,,,,,
UniProtKB:E9H774,LOPB12,,,,,
UniProtKB:E9H777,LOPB15,,,,,
UniProtKB:F6XDX5,RRH,,,,,
UniProtKB:A0A7M7HGM5,A0A7M7HGM5,,,,,
UniProtKB:A0A7M7LT07,A0A7M7LT07,,,,,
UniProtKB:Q7PNR0,GPRNNA21,,,,,
UniProtKB:A0A7M7HNA4,A0A7M7HNA4,,,,,
UniProtKB:A0A7M7HMM4,A0A7M7HMM4,,,,,
UniProtKB:A0A7M7HQE7,A0A7M7HQE7,,,,,
UniProtKB:A0A7M7HGW6,A0A7M7HGW6,,,,,
UniProtKB:A0A5F8G482,OPN1LW,,,,,
UniProtKB:W5MTU2,W5MTU2,,,,,
UniProtKB:A0A7M7N0X4,A0A7M7N0X4,,,,,
UniProtKB:A0A7M7GHW5,A0A7M7GHW5,,,,,
UniProtKB:A0A7M7HDI5,A0A7M7HDI5,,,,,
UniProtKB:A0A7M7GG53,A0A7M7GG53,,,,,
UniProtKB:F6ZZ38,OPN1SW,,,,,
UniProtKB:A7SZ46,v1g138768,,,,,
UniProtKB:A7SXY1,v1g219259,,,,,
UniProtKB:A7SXX9,v1g41864,,,,,
UniProtKB:A7SXB7,v1g136537,,,,,
UniProtKB:A7SWN7,v1g218637,,,,,
UniProtKB:A7SWN5,v1g135618,,,,,
UniProtKB:A7T821,v1g149621,,,,,
UniProtKB:A7TCJ5,v1g225269,,,,,
UniProtKB:A0A7M7RES6,A0A7M7RES6,,,,,
UniProtKB:A7SUU8,v1g217824,,,,,
UniProtKB:A7STR2,v1g131388,,,,,
UniProtKB:A7STG7,v1g1642,,,,,
UniProtKB:A7STG4,v1g131013,,,,,
UniProtKB:A7T5D9,v1g222560,,,,,
UniProtKB:A7T5A7,v1g3794,,,,,
UniProtKB:A7SSZ5,v1g130462,,,,,
UniProtKB:A7SSR8,v1g130243,,,,,
UniProtKB:A7T531,v1g146277,,,,,
UniProtKB:A7SSK7,v1g130042,,,,,
UniProtKB:A7SSI2,v1g13917,,,,,
UniProtKB:A7TA67,v1g4350,,,,,
UniProtKB:A7T2K5,v1g221429,,,,,
UniProtKB:A7SQJ5,v1g13116,,,,,
UniProtKB:A0A7M7T0U1,A0A7M7T0U1,,,,,
UniProtKB:A7SPL5,v1g126176,,,,,
UniProtKB:A7SPE4,v1g172825,,,,,
UniProtKB:Q95KU1,RHO,,,,,
UniProtKB:Q5YKK9,OPN4,,,,,
UniProtKB:P87369,rho,,,,,
UniProtKB:F7F2J1,RHO,,,,,
UniProtKB:F7ETG0,RHO,,,,,
UniProtKB:P41591,RHO,,,,,
UniProtKB:G3R589,RHO,,,,,
RGD:61921,Gpr88,,,,,
RGD:1308948,Rrh,,,,,
ZFIN:ZDB-GENE-130828-1,tmtops3a,,,,,
UniProtKB:F1RA41,LOC101886918,,,,,
ZFIN:ZDB-GENE-061201-30,opn6a,,,,,
ZFIN:ZDB-GENE-090313-367,si:dkey-9i23.8,,,,,
ZFIN:ZDB-GENE-030616-402,opn6b,,,,,
ZFIN:ZDB-GENE-060526-333,opn7c,,,,,
UniProtKB:A0A0G2KT85,A0A0G2KT85,,,,,
UniProtKB:H9GYN8,H9GYN8,,,,,
ZFIN:ZDB-GENE-130129-3,tmtops2a,,,,,
UniProtKB:F1RAF0,opn7a,,,,,
ZFIN:ZDB-GENE-040912-94,rrh,,,,,
ZFIN:ZDB-GENE-040724-51,opn8c,,,,,
ZFIN:ZDB-GENE-040724-41,valopb,,,,,
ZFIN:ZDB-GENE-101129-1,parapinopsina,,,,,
ZFIN:ZDB-GENE-991109-25,opn1sw1,,,,,
ZFIN:ZDB-GENE-110411-43,tmtops2b,,,,,
ZFIN:ZDB-GENE-990604-43,opn1mw4,,,,,
ZFIN:ZDB-GENE-990604-42,opn1mw1,,,,,
ZFIN:ZDB-GENE-990604-40,opn1sw2,,,,,
ZFIN:ZDB-GENE-070705-120,opn8b,,,,,
ZFIN:ZDB-GENE-030728-6,opn1mw3,,,,,
ZFIN:ZDB-GENE-030728-5,opn1mw2,,,,,
UniProtKB:F7D2U9,F7D2U9,,,,,
UniProtKB:A0A6I8T0A9,LOC100495677,,,,,
UniProtKB:A0A803K7S0,gpr52,,,,,
Xenbase:XB-GENE-990436,tmtops2,,,,,
UniProtKB:A0A7D9NMG7,brd1,,,,,
ZFIN:ZDB-GENE-081105-91,opn7d,,,,,
UniProtKB:Q9GZN0,GPR88,,,,,
UniProtKB:Q9UHM6,OPN4,,,,,
UniProtKB:P0DN78,OPN1MW3,,,,,
UniProtKB:P0DN77,OPN1MW2,,,,,
UniProtKB:P47804,RGR,,,,,
UniProtKB:Q9Y2T5,GPR52,,,,,
UniProtKB:P03999,OPN1SW,,,,,
UniProtKB:P04001,OPN1MW,,,,,
UniProtKB:P04000,OPN1LW,,,,,
UniProtKB:F1SMN2,OPN1SW,,,,,
UniProtKB:Q5IR81,LOC494564,,,,,
UniProtKB:I3LTK7,OPN5,,,,,
UniProtKB:F1SEP7,RGR,,,,,
RGD:620978,Opn1mw,,,,,
RGD:621033,Opn1sw,,,,,
RGD:3573,Rho,,,,,
RGD:1309174,Rgr,,,,,
MGI:MGI:3643278,Gpr52,,,,,
UniProtKB:A0A0A0MPX3,RHO,,,,,
UniProtKB:P08100,RHO,,,,,
UniProtKB:O14718,RRH,,,,,
FB:FBgn0003250,Rh4,,,,,
UniProtKB:A0A1D5NZ94,OPN4-1,,,,,
UniProtKB:Q9BGI7,OPN1LW,,,,,
UniProtKB:P32308,RHO,,,,,
UniProtKB:A0A287BQI1,OPN4,,,,,
UniProtKB:O18766,RHO,,,,,
UniProtKB:F1S135,RRH,,,,,
MGI:MGI:1927653,Gpr88,,,,,
UniProtKB:H2QNC5,RHO,,,,,
UniProtKB:P60015,OPN1SW,,,,,
UniProtKB:F1R0P5,opn8a,,,,,
ZFIN:ZDB-GENE-130530-850,opn7b,,,,,
UniProtKB:A0A0G2KW99,rgrb,,,,,
ZFIN:ZDB-GENE-040718-141,opn1lw2,,,,,
UniProtKB:A0A0G2KJF7,LOC101882633,,,,,
ZFIN:ZDB-GENE-091204-311,tmtops3b,,,,,
ZFIN:ZDB-GENE-070424-6,rhol,,,,,
ZFIN:ZDB-GENE-040924-6,rgra,,,,,
WB:WBGene00019012,F57C9.6,,,,,
WB:WBGene00017176,nmur-3,,,,,
WB:WBGene00005641,sro-1,,,,,
WB:WBGene00007006,npr-3,,,,,
WB:WBGene00022824,ZK813.5,,,,,
UniProtKB:F7BYN3,rrh,,,,,
UniProtKB:A4IHY8,opn1lw,,,,,
UniProtKB:A0A6I8Q4N5,A0A6I8Q4N5,,,,,
UniProtKB:F6RHJ8,opn1sw,,,,,
UniProtKB:A0A6I8PXX6,A0A6I8PXX6,,,,,
UniProtKB:F7EFF0,tmtops.2,,,,,
UniProtKB:A0A803JQI0,gpr21,,,,,
UniProtKB:F6YNE1,opnpl [provisonal],,,,,
UniProtKB:F6UGZ9,ffar4,,,,,
UniProtKB:Q1L0I6,XB5884180,,,,,
UniProtKB:Q75R39,LOC407755,,,,,
UniProtKB:A0A803JFQ2,gpr88,,,,,
UniProtKB:Q28EK0,nudt6,,,,,
UniProtKB:A0A803JJL9,gpr22l,,,,,
UniProtKB:A0A803K2S4,XB5957215 [provisional],,,,,
MGI:MGI:1097709,Rrh,,,,,
FB:FBgn0014019,Rh5,,,,,
FB:FBgn0019940,Rh6,,,,,
FB:FBgn0002940,ninaE,,,,,
UniProtKB:H9GL39,OPN4,,,,,
UniProtKB:B3RM65,TRIADDRAFT_52251,,,,,
UniProtKB:B3RM94,TRIADDRAFT_19440,,,,,
UniProtKB:A0A7M7NFZ0,A0A7M7NFZ0,,,,,
UniProtKB:B3S3F5,TRIADDRAFT_58699,,,,,
UniProtKB:C3Z632,BRAFLDRAFT_65960,,,,,
UniProtKB:B3S785,TRIADDRAFT_60077,,,,,
UniProtKB:B3S312,TRIADDRAFT_58557,,,,,
UniProtKB:A0A7M7MZN3,A0A7M7MZN3,,,,,
UniProtKB:A0A7M7MYU3,A0A7M7MYU3,,,,,
UniProtKB:Q7PM16,GPROP9,,,,,
FB:FBgn0003249,Rh3,,,,,
UniProtKB:A0A7M7G1K9,A0A7M7G1K9,,,,,
UniProtKB:A0A7M7NXD3,A0A7M7NXD3,,,,,
UniProtKB:A0A7M7NEG4,A0A7M7NEG4,,,,,
UniProtKB:A0A7M7G4B1,A0A7M7G4B1,,,,,
UniProtKB:A0A7M7NUM8,A0A7M7NUM8,,,,,
UniProtKB:A0A7M7G154,A0A7M7G154,,,,,
UniProtKB:A0A7M7G0I0,A0A7M7G0I0,,,,,
UniProtKB:A0A7M7G012,A0A7M7G012,,,,,
UniProtKB:P47803,RGR,,,,,
UniProtKB:E1BNN4,OPN5,,,,,
UniProtKB:E1BHN7,GPR88,,,,,
UniProtKB:P02699,RHO,,,,,
UniProtKB:E1BEK2,OPN4,,,,,
UniProtKB:F1MR98,RRH,,,,,
UniProtKB:P51490,OPN1SW,,,,,
UniProtKB:D0E2W5,OPNVA,,,,,
UniProtKB:A0A140T8G2,OPNP,,,,,
UniProtKB:E2R3W5,OPN4,,,,,
UniProtKB:O18914,OPN1LW,,,,,
UniProtKB:F1NEY2,OPN5,,,,,
UniProtKB:F1NEL9,RRH,,,,,
UniProtKB:F1P193,RGR,,,,,
UniProtKB:F1P3Y2,RHO,,,,,
UniProtKB:F1NEY8,OPN4,,,,,
UniProtKB:A0A3Q2UPC4,OPN1LW,,,,,
UniProtKB:F1P4Q2,LOC771085,,,,,
UniProtKB:F1NU85,OPN5L1,,,,,
UniProtKB:A0A3Q3AIH4,A0A3Q3AIH4,,,,,
UniProtKB:P22328,RHO,,,,,
UniProtKB:P51475,P51475,,,,,
UniProtKB:E1C1F4,cOpn3m,,,,,
UniProtKB:A0A7M7NXT8,A0A7M7NXT8,,,,,
UniProtKB:A0A7M7NW44,A0A7M7NW44,,,,,
UniProtKB:A0A7M7NVD0,A0A7M7NVD0,,,,,
UniProtKB:A0A7M7NPP2,A0A7M7NPP2,,,,,
UniProtKB:A0A7M7NLW4,A0A7M7NLW4,,,,,
UniProtKB:H2R4H4,OPN1LW,,,,,
UniProtKB:H2QQ11,RRH,,,,,
UniProtKB:A0A3B3H6B8,LOC101157770,,,,,
UniProtKB:A0A3B3I770,LOC101163304,,,,,
UniProtKB:H3EHD7,WBGene00098706,,,,,
UniProtKB:A0A3B3HSG0,LOC101157922,,,,,
UniProtKB:A0A3B3IDD9,LOC101158336,,,,,
UniProtKB:A0A7M7PIY6,A0A7M7PIY6,,,,,
UniProtKB:A7RG34,v1g196686,,,,,
UniProtKB:A7RJC8,v1g197968,,,,,
UniProtKB:A7RIA8,v1g82933,,,,,
UniProtKB:A0NH90,GPROP5,,,,,
UniProtKB:A7RI24,v1g197433,,,,,
UniProtKB:A0A7M7PFJ7,A0A7M7PFJ7,,,,,
UniProtKB:G3RNE0,RRH,,,,,
UniProtKB:A0A7M7P774,A0A7M7P774,,,,,
UniProtKB:G3RAL1,RGR,,,,,
UniProtKB:Q7PR87,GPROP11,,,,,
UniProtKB:A0A7M7P3G0,A0A7M7P3G0,,,,,
UniProtKB:W5N3R3,W5N3R3,,,,,
UniProtKB:A0A0N6Y1S6,opn4x1,,,,,
UniProtKB:H2PZH6,GPR88,,,,,
UniProtKB:W5N608,RHO,,,,,
UniProtKB:W5NHU8,W5NHU8,,,,,
UniProtKB:W5NET5,W5NET5,,,,,
UniProtKB:T1EHY2,20196182,,,,,
UniProtKB:T1EHS3,20196123,,,,,
UniProtKB:H2LBK8,LOC101165418,,,,,
UniProtKB:H2LUS3,LOC101158465,,,,,
UniProtKB:H2M5N5,H2M5N5,,,,,
UniProtKB:H2M4C4,rho,,,,,
UniProtKB:H2M3X7,LOC101157094,,,,,
UniProtKB:H2M0L9,LOC101163490,,,,,
UniProtKB:H2M0A1,LOC101162876,,,,,
UniProtKB:G1KBW7,OPN3,,,,,
UniProtKB:G1KBP4,GPR88,,,,,
UniProtKB:H2MLK9,LOC101157504,,,,,
UniProtKB:T1G602,20216499,,,,,
UniProtKB:H2MGD1,LOC101165800,,,,,
UniProtKB:H2MD81,tmtops1b,,,,,
UniProtKB:C3YAF9,BRAFLDRAFT_72536,,,,,
UniProtKB:H9GM86,RGR,,,,,
UniProtKB:H9GKW4,rho,,,,,
UniProtKB:C3XZA2,BRAFLDRAFT_65847,,,,,
UniProtKB:C3YIU6,BRAFLDRAFT_86640,,,,,
UniProtKB:H9GU61,LOC100564656,,,,,
UniProtKB:C3XWU9,BRAFLDRAFT_207523,,,,,
UniProtKB:C3XY46,BRAFLDRAFT_206170,,,,,
UniProtKB:H9GEI0,OPN1SW,,,,,
UniProtKB:C3Y9H9,BRAFLDRAFT_104489,,,,,
UniProtKB:C3Y0C6,BRAFLDRAFT_121525,,,,,
UniProtKB:G1KRE4,LOC100566300,,,,,
UniProtKB:T1G5E9,20216296,,,,,
UniProtKB:H2MS22,LOC101167486,,,,,
UniProtKB:H2N316,LOC101167896,,,,,
UniProtKB:G1KFV4,G1KFV4,,,,,
UniProtKB:G1KNZ6,LOC100553182,,,,,
UniProtKB:G1KNV3,OPN5,,,,,
UniProtKB:G1KAS7,LOC100562810,,,,,
UniProtKB:G1KLK8,G1KLK8,,,,,
UniProtKB:G1KJQ8,rrh,,,,,
UniProtKB:C3ZV14,BRAFLDRAFT_96452,,,,,
UniProtKB:C3ZV13,BRAFLDRAFT_96451,,,,,
UniProtKB:C3ZV12,BRAFLDRAFT_96450,,,,,
UniProtKB:C3ZV04,BRAFLDRAFT_96441,,,,,
UniProtKB:C3ZUB1,BRAFLDRAFT_94083,,,,,
UniProtKB:C3ZVV5,BRAFLDRAFT_100970,,,,,
UniProtKB:C3ZVG9,BRAFLDRAFT_100163,,,,,
UniProtKB:C3ZQG8,BRAFLDRAFT_185357,,,,,
UniProtKB:C3ZQG6,BRAFLDRAFT_74630,,,,,
UniProtKB:C3ZQG5,BRAFLDRAFT_74631,,,,,
UniProtKB:C3ZPC5,BRAFLDRAFT_81579,,,,,
UniProtKB:C3ZPC4,BRAFLDRAFT_81578,,,,,
UniProtKB:C3ZPC3,BRAFLDRAFT_81577,,,,,
UniProtKB:C3ZPC2,BRAFLDRAFT_81576,,,,,
UniProtKB:C3ZTG6,BRAFLDRAFT_68845,,,,,
UniProtKB:C3ZS86,BRAFLDRAFT_107512,,,,,
UniProtKB:R4GCX1,LOC100561244,,,,,
UniProtKB:C3YCQ8,BRAFLDRAFT_90832,,,,,
UniProtKB:C3ZH60,BRAFLDRAFT_84622,,,,,
UniProtKB:F7E735,RRH,,,,,
UniProtKB:C3ZZL5,BRAFLDRAFT_138984,,,,,
UniProtKB:C3ZZA8,BRAFLDRAFT_110003,,,,,
UniProtKB:C3ZZA7,BRAFLDRAFT_110002,,,,,
UniProtKB:A7UTN2,5667114,,,,,
UniProtKB:A8DVR6,v1g156694,,,,,
UniProtKB:G3QSQ7,OPN1SW,,,,,
UniProtKB:A0A7M7PAH0,A0A7M7PAH0,,,,,
UniProtKB:G3QNI8,G3QNI8,,,,,
UniProtKB:F7A8D8,RGR,,,,,
UniProtKB:A0A1S4GQM7,A0A1S4GQM7,,,,,
UniProtKB:C3YF01,BRAFLDRAFT_92292,,,,,
UniProtKB:C3XY47,BRAFLDRAFT_206045,,,,,
UniProtKB:A8WVU0,CBG03949,,,,,
UniProtKB:C3YD36,BRAFLDRAFT_232832,,,,,
WB:WBGene00034786,CBG14214,,,,,
UniProtKB:C3XR28,BRAFLDRAFT_210643,,,,,
UniProtKB:C3Y412,BRAFLDRAFT_84844,,,,,
UniProtKB:J9P100,GPR88,,,,,
