UniProtKB:A0A3Q1N1U2,LOC100139916,,,,,
UniProtKB:A0A8V0YAR4,LY86,,,,,
UniProtKB:F1P1U9,CYP8B1,,,,,
UniProtKB:R4GH78,CCR10,,,,,
UniProtKB:G4U4M4,CXCR5,,,,,
UniProtKB:A0A1D5P622,CCR8,,,,,
UniProtKB:F1NPK7,CCR8L,,,,,
UniProtKB:A0A1D5PXC7,CX3CR1,,,,,
UniProtKB:A0A3B3H8J2,LOC101164715,,,,,
UniProtKB:H2QYS8,CXCR3,,,,,
UniProtKB:H2QNE3,ACKR4,,,,,
UniProtKB:H2QM91,CCR4,,,,,
UniProtKB:A0A3B3HWW1,A0A3B3HWW1,,,,,
UniProtKB:A0A3B3HX63,LOC101163603,,,,,
UniProtKB:A0A3B3HUX7,LOC101164587,,,,,
UniProtKB:A0A3B3HQ78,LOC101156279,,,,,
UniProtKB:A0A3B3HE10,A0A3B3HE10,,,,,
UniProtKB:A0A3B3I6M4,LOC101166911,,,,,
UniProtKB:A0A3B3HTX6,A0A3B3HTX6,,,,,
UniProtKB:A0A3B3HT67,LOC111947088,,,,,
UniProtKB:A0A3B3I0F5,LOC101157730,,,,,
UniProtKB:A0A3B3IA10,ccr6,,,,,
UniProtKB:A0A3B3IMV7,A0A3B3IMV7,,,,,
UniProtKB:A0A3B3HGC4,A0A3B3HGC4,,,,,
UniProtKB:A0A3B3HFC0,LOC101155542,,,,,
UniProtKB:A0A3B3HEU5,A0A3B3HEU5,,,,,
UniProtKB:A0A3B3HZY0,A0A3B3HZY0,,,,,
UniProtKB:A0A3Q2IE01,CXCR5,,,,,
UniProtKB:Q9TV16,CXCR6,,,,,
UniProtKB:G3QLF1,CCR10,,,,,
UniProtKB:O97665,CCR8,,,,,
UniProtKB:A0A5F7ZDG6,CX3CR1,,,,,
UniProtKB:W5LVI5,W5LVI5,,,,,
UniProtKB:A0A5F7ZN48,ACKR2,,,,,
UniProtKB:W5MG93,W5MG93,,,,,
UniProtKB:A0A5F4CNQ5,IFI44L,,,,,
UniProtKB:H2PZA1,IFI44L,,,,,
UniProtKB:W5MQ49,W5MQ49,,,,,
UniProtKB:W5NM82,W5NM82,,,,,
UniProtKB:W5NNM3,W5NNM3,,,,,
UniProtKB:H2LHM0,LOC101155057,,,,,
UniProtKB:H2LKL7,H2LKL7,,,,,
UniProtKB:H2LKJ8,LOC101164090,,,,,
UniProtKB:H2LKJ6,LOC101163845,,,,,
UniProtKB:H2LBR6,H2LBR6,,,,,
UniProtKB:H2LB14,cxcr5,,,,,
UniProtKB:H2LQ70,RXFP3,,,,,
UniProtKB:H2M209,H2M209,,,,,
UniProtKB:H2MY65,H2MY65,,,,,
UniProtKB:H2ML12,H2ML12,,,,,
UniProtKB:H2LXD9,LOC105358629,,,,,
UniProtKB:H2MUG1,LOC101164508,,,,,
UniProtKB:H2MUA5,ackr3,,,,,
UniProtKB:H2MU64,H2MU64,,,,,
UniProtKB:H2MJE0,LOC101171282,,,,,
UniProtKB:H2MEB0,LOC101155796,,,,,
UniProtKB:H2ME76,LOC101155297,,,,,
UniProtKB:H2MR90,H2MR90,,,,,
UniProtKB:H2MR86,H2MR86,,,,,
UniProtKB:G1KP85,CCR10,,,,,
UniProtKB:G1KK52,ACKR3,,,,,
UniProtKB:A0A337SKW2,CCR10,,,,,
UniProtKB:A0A287A472,IFI44L,,,,,
UniProtKB:A0A6I8NP71,CCR8,,,,,
UniProtKB:A0A6I8NNH3,CXCR3,,,,,
UniProtKB:A0A6I8MZJ0,XCR1,,,,,
UniProtKB:A0A6I8N7P9,CCR10,,,,,
UniProtKB:H9GKQ6,CXCR6,,,,,
UniProtKB:H9GKN9,XCR1,,,,,
UniProtKB:H9GKK2,CX3CR1,,,,,
UniProtKB:H9GKK1,CCR4,,,,,
UniProtKB:F7BDF0,F7BDF0,,,,,
UniProtKB:F7BDC7,F7BDC7,,,,,
UniProtKB:H9GSG9,CCR9,,,,,
UniProtKB:F7CI96,CX3CR1,,,,,
UniProtKB:H2QD32,CCR10,,,,,
UniProtKB:A0A2J8PAV6,ACKR2,,,,,
UniProtKB:G3QNR5,ACKR3,,,,,
UniProtKB:F7AC75,ACKR3,,,,,
UniProtKB:A0A6I8NWV2,CXCR5,,,,,
UniProtKB:J9NUK3,IFI44,,,,,
UniProtKB:F1PQC6,CXCR3,,,,,
UniProtKB:F1PNM9,XCR1,,,,,
UniProtKB:F1PMU3,CXCR6,,,,,
UniProtKB:P27473,IFI44,,,,,
UniProtKB:A0A6I8PKV2,ACKR2,,,,,
UniProtKB:H9GBK6,H9GBK6,,,,,
UniProtKB:F7B7V9,CCR10,,,,,
UniProtKB:J9PAA0,CX3CR1,,,,,
UniProtKB:F7HLU2,CXCR5,,,,,
UniProtKB:F1SAJ4,CXCR5,,,,,
UniProtKB:F7GUA3,CCR4,,,,,
UniProtKB:F7HFQ4,CCR9,,,,,
UniProtKB:A0A5F5XZ78,XCR1,,,,,
UniProtKB:F6YY14,ACKR2,,,,,
UniProtKB:M3WTQ3,CXCR3,,,,,
UniProtKB:A0A2I3S7U4,CXCR5,,,,,
UniProtKB:A0A2I2Y2A4,A0A2I2Y2A4,,,,,
UniProtKB:A0A2I2Y9C3,ACKR4,,,,,
UniProtKB:H2M351,ackr4,,,,,
UniProtKB:H2LXE2,LOC101165968,,,,,
UniProtKB:G1K8T0,ACKR4,,,,,
UniProtKB:H2MG79,LOC101165428,,,,,
UniProtKB:H2MR70,H2MR70,,,,,
UniProtKB:H2MR89,H2MR89,,,,,
UniProtKB:A0A2I3TX94,CCR9,,,,,
UniProtKB:F7AW12,ACKR3,,,,,
UniProtKB:F6XQ88,CXCR6,,,,,
UniProtKB:M3W144,ACKR4,,,,,
UniProtKB:F6UC75,CXCR3,,,,,
UniProtKB:M3XAS4,CXCR5,,,,,
UniProtKB:M3XE59,IFI44,,,,,
UniProtKB:A0A287BSS0,CCR10,,,,,
UniProtKB:A0A5F5PV63,IFI44,,,,,
UniProtKB:F7D0Y8,F7D0Y8,,,,,
UniProtKB:F7CG75,CCR10,,,,,
UniProtKB:F7BTV1,CXCR6,,,,,
UniProtKB:F7C5I9,IFI44,,,,,
UniProtKB:A0A2I3RFP6,AGTR1,,,,,
UniProtKB:G3QQ18,CCR9,,,,,
UniProtKB:F6S8I2,CX3CR1,,,,,
UniProtKB:F6S6J6,CCR9,,,,,
UniProtKB:F6RJT2,CCR4,,,,,
UniProtKB:F6X7N4,CCR9,,,,,
UniProtKB:F6XFH0,IFI44L,,,,,
UniProtKB:W5NP63,W5NP63,,,,,
UniProtKB:W5NP12,W5NP12,,,,,
UniProtKB:W5NNQ6,W5NNQ6,,,,,
UniProtKB:W5NNQ5,W5NNQ5,,,,,
UniProtKB:W5NNM6,W5NNM6,,,,,
UniProtKB:W5NMX1,W5NMX1,,,,,
UniProtKB:W5NN40,W5NN40,,,,,
UniProtKB:W5NLZ5,RXFP3,,,,,
UniProtKB:W5NLW3,W5NLW3,,,,,
UniProtKB:W5N5N0,W5N5N0,,,,,
UniProtKB:H2R8C2,XCR1,,,,,
UniProtKB:Q9XT45,CXCR6,,,,,
UniProtKB:A0A3Q2I958,A0A3Q2I958,,,,,
UniProtKB:A0A3Q1M1V5,IFI44,,,,,
UniProtKB:W5LXS3,W5LXS3,,,,,
UniProtKB:H2RCA7,CX3CR1,,,,,
UniProtKB:A0A3B3I7H9,A0A3B3I7H9,,,,,
UniProtKB:A0A5F8GN37,ACKR2,,,,,
UniProtKB:W5MSX2,ACKR2,,,,,
UniProtKB:W5LXY3,W5LXY3,,,,,
UniProtKB:W5LWK1,W5LWK1,,,,,
UniProtKB:W5LVX6,W5LVX6,,,,,
UniProtKB:W5MAJ1,W5MAJ1,,,,,
UniProtKB:A0A5F8HDV4,A0A5F8HDV4,,,,,
UniProtKB:A0A3B3IPQ4,LOC110017744,,,,,
UniProtKB:F7D7T0,ACKR3,,,,,
UniProtKB:M3VZE0,CCR4,,,,,
UniProtKB:M3VZ15,CCR8,,,,,
UniProtKB:M3VZ14,CX3CR1,,,,,
UniProtKB:M3WH59,ACKR3,,,,,
UniProtKB:M3WIF5,IFI44L,,,,,
UniProtKB:F6U6G8,CCR8,,,,,
UniProtKB:F6U4S6,CXCR3,,,,,
UniProtKB:H2MR88,H2MR88,,,,,
UniProtKB:A0A5F7ZVH9,ACKR3,,,,,
UniProtKB:H2MQ24,H2MQ24,,,,,
UniProtKB:H2MR74,H2MR74,,,,,
UniProtKB:F7HFU0,XCR1,,,,,
UniProtKB:E2RR03,CXCR5,,,,,
UniProtKB:I3LK04,CCR8,,,,,
UniProtKB:F7GHG6,ACKR4,,,,,
UniProtKB:H2L502,LOC101165222,,,,,
UniProtKB:H2L9L9,H2L9L9,,,,,
UniProtKB:A0A3Q2GUR3,CCR10,,,,,
UniProtKB:A0A5G2QCN4,SLA-DQB1,,,,,
ComplexPortal:CPX-6929,ighg1-igkc_human,,,,,
UniProtKB:P27597,CD3E,,,,,
UniProtKB:F1N610,BLA-DQB,,,,,
UniProtKB:A0A3Q1MUX0,DSB,,,,,
UniProtKB:A6H6Y1,BOLA-DQA1,,,,,
UniProtKB:P18470,P18470,,,,,
UniProtKB:Q7YRN2,CD3E,,,,,
UniProtKB:P15983,P15983,,,,,
UniProtKB:P15980,P15980,,,,,
UniProtKB:A0A286ZKB7,A0A286ZKB7,,,,,
UniProtKB:P15982,P15982,,,,,
UniProtKB:Q3SYX1,TRAT1,,,,,
UniProtKB:G3MWT2,BOLA-DQB,,,,,
UniProtKB:F1MJU5,BOLA-DRB3,,,,,
UniProtKB:F1N0X9,BOLA-DQA5,,,,,
UniProtKB:A0A3Q1M088,BOLA-DRB2,,,,,
UniProtKB:E1BLZ1,BOLA-DQA2,,,,,
UniProtKB:A6QQE7,BOLA-DYA,,,,,
UniProtKB:Q28074,CD3G,,,,,
UniProtKB:Q9TVC8,BoLA-DQB,,,,,
UniProtKB:Q70IB5,BoLA-DIB,,,,,
UniProtKB:A0A3Q1MI49,A0A3Q1MI49,,,,,
UniProtKB:Q28073,CD3E,,,,,
FB:FBgn0263289,scrib,,,,,
UniProtKB:Q764N2,CD3D,,,,,
UniProtKB:Q28072,CD3D,,,,,
ComplexPortal:CPX-677,co5-co6_human,,,,,
UniProtKB:F1N1S6,C1RL,,,,,
RGD:1303183,RT1-L3,,,,,
UniProtKB:A0A8X9AEY3,LOC100739611,,,,,
UniProtKB:A0A287AEW5,A0A287AEW5,,,,,
UniProtKB:A0A3Q1LZB3,LOC520402,,,,,
UniProtKB:A0A3Q1MRB0,A0A3Q1MRB0,,,,,
UniProtKB:A4IF76,MGC140461,,,,,
UniProtKB:A4IFT3,LY86,,,,,
UniProtKB:A4IFV9,PRG3,,,,,
UniProtKB:A4IFU0,PRG3,,,,,
ZFIN:ZDB-GENE-050522-86,c1qa,,,,,
UniProtKB:Q9YGB9,IFNG,,,,,
UniProtKB:F6XSF7,LOC100059239,,,,,
RGD:9245878,LOC103689965,,,,,
UniProtKB:G3SA61,C3,,,,,
UniProtKB:G3RPZ9,G3RPZ9,,,,,
UniProtKB:A0A1D5PU94,C4A,,,,,
UniProtKB:A0A1D5P5V5,C4,,,,,
UniProtKB:A0A2I2ZB59,A0A2I2ZB59,,,,,
UniProtKB:A0A5G2QJA9,C3,,,,,
UniProtKB:A0A6I8N628,A0A6I8N628,,,,,
UniProtKB:J9PAD1,LOC481722,,,,,
UniProtKB:A0A5F5XZV0,A0A5F5XZV0,,,,,
UniProtKB:A0A5F5XFU6,LOC101094346,,,,,
UniProtKB:H2LRL9,c4b,,,,,
UniProtKB:H2LRP2,LOC110016646,,,,,
UniProtKB:F1PGM1,C3,,,,,
UniProtKB:G1KN45,LOC100554736,,,,,
UniProtKB:F7EV32,C3,,,,,
UniProtKB:A0A2I3RJ27,LOC462577,,,,,
UniProtKB:W5MQ17,W5MQ17,,,,,
UniProtKB:A0A3Q2HWQ6,LOC100060505,,,,,
UniProtKB:A0A1D5Q2R8,LOC721200,,,,,
UniProtKB:A0A5F8GVK6,LOC100025543,,,,,
UniProtKB:A0A5F5XM97,A0A5F5XM97,,,,,
UniProtKB:H9H2P7,LOC723314,,,,,
ZFIN:ZDB-GENE-060503-95,si:rp71-81e14.2,,,,,
ZFIN:ZDB-GENE-080303-7,si:ch211-165d12.4,,,,,
ZFIN:ZDB-GENE-060503-296,si:ch211-188c18.1,,,,,
ZFIN:ZDB-GENE-061207-47,cd7al,,,,,
UniProtKB:Q6PI73,LILRA6,,,,,
MGI:MGI:99548,Iglv2,,,,,
MGI:MGI:4439772,Igkv12-41,,,,,
UniProtKB:A0A075B700,TRAJ31,,,,,
UniProtKB:A0A075B6Y9,TRAJ42,,,,,
UniProtKB:Q5TJG8,DLA-DMA,,,,,
UniProtKB:P01785,P01785,,,,,
UniProtKB:P01784,P01784,,,,,
UniProtKB:A0A8I3N4U0,CD7,,,,,
UniProtKB:A5PK95,CD7,,,,,
UniProtKB:I3L556,CD4,,,,,
MGI:MGI:3525017,Igkv9-129,,,,,
UniProtKB:A0A8W4F8E0,CD7,,,,,
Xenbase:XB-GENE-6466078,ighv4-31.L,,,,,
UniProtKB:P01618,P01618,,,,,
UniProtKB:A0A8V1AGB3,CD7,,,,,
UniProtKB:W5M8X6,WDFY4,,,,,
UniProtKB:A0A6I8SZC3,wdfy4,,,,,
UniProtKB:F1NCI0,F1NCI0,,,,,
UniProtKB:A0A3Q2HG86,WDFY4,,,,,
UniProtKB:G3QP03,WDFY4,,,,,
UniProtKB:A0A6I8PE67,WDFY4,,,,,
UniProtKB:H2LYT8,H2LYT8,,,,,
UniProtKB:F6YDT8,WDFY4,,,,,
UniProtKB:A0A5G2RMF1,WDFY4,,,,,
UniProtKB:F1Q3G4,WDFY4,,,,,
UniProtKB:F7E549,WDFY4,,,,,
UniProtKB:M3W7M9,WDFY4,,,,,
UniProtKB:A0A2I3SYM6,WDFY4,,,,,
UniProtKB:P49457,CD55,,,,,
UniProtKB:Q60401,CD55,,,,,
UniProtKB:A0A286ZTE2,MS4A2,,,,,
UniProtKB:C0J1Q3,ligB,,,,,
UniProtKB:E1BNU1,MS4A2,,,,,
UniProtKB:F7DTG0,CD46,,,,,
UniProtKB:F7GSR8,CR1L,,,,,
UniProtKB:F7GSU0,CR1,,,,,
UniProtKB:B2D0A1,IL18BP,,,,,
UniProtKB:F7FK28,CD46,,,,,
UniProtKB:G3RLB0,IL18BP,,,,,
UniProtKB:G3MYN2,IL18BP,,,,,
UniProtKB:P85524,P85524,,,,,
UniProtKB:O77685,ZP3,,,,,
UniProtKB:A0A3Q2UGQ0,A0A3Q2UGQ0,,,,,
MGI:MGI:1333800,Il18bp,,,,,
UniProtKB:A0A6I8Q7D9,c4bpa,,,,,
UniProtKB:A0A803JSG3,arc3,,,,,
UniProtKB:F1P3M9,C4BPA,,,,,
UniProtKB:F1P386,CR1L,,,,,
UniProtKB:H2RAL5,CR1L,,,,,
UniProtKB:A0A3Q2HVB6,C4BPA,,,,,
UniProtKB:A0A3Q2I2C0,CR2,,,,,
UniProtKB:G3QLR1,G3QLR1,,,,,
UniProtKB:G3QLP1,CR2,,,,,
UniProtKB:G3R980,C4BPA,,,,,
UniProtKB:H2Q4C1,IL18BP,,,,,
UniProtKB:A0A5F4CE02,CR1L,,,,,
UniProtKB:H2Q115,CR2,,,,,
UniProtKB:H2Q114,C4BPA,,,,,
UniProtKB:F1PWC7,LOC609365,,,,,
UniProtKB:H9GFU8,H9GFU8,,,,,
UniProtKB:A0A337SNN6,CR1L,,,,,
UniProtKB:F7D7E9,F7D7E9,,,,,
UniProtKB:A0A6I8NFJ9,LOC100084581,,,,,
UniProtKB:H9GK43,H9GK43,,,,,
UniProtKB:A0A5F5PYR3,LOC100057176,,,,,
UniProtKB:A0A287AH22,CD46,,,,,
UniProtKB:F1PLB5,IL18BP,,,,,
UniProtKB:F1MLR1,F1MLR1,,,,,
UniProtKB:F1S0J2,C4BPA,,,,,
